fecha,ipc_imp,tcn,ln_ipc_imp,ln_tcn,dln_ipc_imp,dln_tcn
2014-07-01,93.0928626247122,4267.306956521739,4.533597517807296,8.358738217915315,-8.240626753934777e-4,-0.031703970564233686
2014-08-01,92.93937068303913,4267.8544999999995,4.5319473524163385,8.358866520931445,-0.0016501653909575253,1.2830301612964945e-4
2014-09-01,93.0928626247122,4334.3785714285705,4.533597517807296,8.374333527480609,0.0016501653909575253,0.015467006549163997
2014-10-01,93.63008442056791,4574.266304347826,4.539351746590548,8.42820159421452,0.00575422878325238,0.0538680667339122
2014-11-01,93.93706830391405,4641.883499999998,4.542625071935517,8.442875489578475,0.003273325344968825,0.014673895363953804
2014-12-01,93.78357636224098,4629.903809523809,4.540989748594787,8.440291371383648,-0.0016353233407304657,-0.0025841181948269565
2015-01-01,93.39984650805832,4753.523809523809,4.5368897018507734,8.466641476627144,-0.004100046744013319,0.026350105243496458
2015-02-01,91.8649270913277,4760.045749999999,4.5203193144212195,8.468012558523816,-0.016570387429553968,0.0013710818966714555
2015-03-01,91.71143514965463,4765.009318181818,4.518647073228857,8.469054771633466,-0.0016722411923622005,0.0010422131096508025
2015-04-01,92.32540291634687,4962.675999999999,4.525319324837925,8.509700390361504,0.006672251609067814,0.04064561872803729
2015-05-01,93.01611665387567,5069.137222222222,4.532772775492506,8.530925908972426,0.00745345065458114,0.021225518610922478
2015-06-01,93.47659247889484,5136.557619047619,4.537711057133088,8.544138410163269,0.004938281640582076,0.01321250119084283
2015-07-01,94.0905602455871,5151.658181818182,4.544257725359403,8.547073918886369,0.006546668226314445,0.0029355087231
2015-08-01,95.01151189562547,5262.070952380953,4.553998062107787,8.568279945428174,0.009740336748384593,0.02120602654180459
2015-09-01,95.62547966231772,5506.597619047619,4.560439308210644,8.613702219414376,0.006441246102856901,0.04542227398620291
2015-10-01,96.54643131235609,5650.597272727273,4.570024046123632,8.639516530540496,0.009584737912987862,0.025814311126119094
2015-11-01,97.00690713737528,5638.697380952381,4.574782183570049,8.6374083569925,0.0047581374464167325,-0.0021081735479953068
2015-12-01,97.85111281657711,5802.478571428572,4.583447066455773,8.666040445152298,0.00866488288572409,0.028632088159797675
2016-01-01,97.544128933231,5907.23775,4.5803048800527,8.68393361535456,-0.003142186403072955,0.017893170202262
2016-02-01,97.16039907904833,5792.009749999999,4.576363211567368,8.664234617420489,-0.003941668485332173,-0.01969899793407137
2016-03-01,97.00690713737528,5694.637142857143,4.574782183570049,8.647280158813139,-0.0015810279973189623,-0.016954458607349565
2016-04-01,97.0836531082118,5567.504047619047,4.575573010024867,8.624702126139619,7.908264548177613e-4,-0.0225780326735201
2016-05-01,97.23714504988487,5619.40340909091,4.577152789184385,8.63398078228687,0.0015797791595186794,0.00927865614725043
2016-06-01,97.46738296239447,5639.015454545455,4.579517788315883,8.637464764456992,0.0023649991314975694,0.003483982170122246
2016-07-01,97.46738296239447,5559.974047619047,4.579517788315883,8.623348719539319,0,-0.01411604491767271
2016-08-01,97.46738296239447,5517.499772727273,4.579517788315883,8.61568009693964,0,-0.0076686225996791535
2016-09-01,97.544128933231,5558.014090909091,4.5803048800527,8.622996145547363,7.870917368171249e-4,0.007316048607723502
2016-10-01,97.92785878741364,5632.54175,4.584231072767981,8.636316084618032,0.003926192715280941,0.013319939070669307
2016-11-01,98.15809669992325,5772.760227272727,4.586579410442089,8.660905620727535,0.0023483376741078033,0.02458953610950232
2016-12-01,98.61857252494244,5785.893333333334,4.591259606192566,8.663178050062541,0.004680195750477623,0.002272429335006265
2017-01-01,98.77206446661549,5754.478636363638,4.592814816459373,8.657733723892077,0.0015552102668063839,-0.0054443261704637536
2017-02-01,98.77206446661549,5676.746842105264,4.592814816459373,8.64413360857155,0,-0.01360011532052674
2017-03-01,98.54182655410591,5528.543260869565,4.590481093113152,8.617679635016428,-0.0023337233462203955,-0.0264539735551228
2017-04-01,98.84881043745203,5569.53,4.593591515527545,8.625065948750672,0.003110422414392744,0.007386313734244254
2017-05-01,99.07904834996161,5590.989285714287,4.595917999709888,8.628911524679662,0.002326484182343158,0.0038455759289899305
2017-06-01,99.23254029163469,5572.091428571428,4.597465987635104,8.625525743338557,0.0015479879252158213,-0.003385781341105343
2017-07-01,99.23254029163469,5550.991190476191,4.597465987635104,8.621731783673264,0,-0.0037939596652929453
2017-08-01,99.38603223330774,5596.319318181817,4.5990115829968845,8.629864396019775,0.0015455953617804497,0.008132612346511081
2017-09-01,99.76976208749039,5658.917142857143,4.602865152312874,8.640987835377292,0.003853569315989347,0.011123439357517029
2017-10-01,99.84650805832692,5642.322142857143,4.6036340873757515,8.638050987212553,7.689350628776737e-4,-0.0029368481647384925
2017-11-01,99.84650805832692,5655.512727272729,4.6036340873757515,8.640386052392868,0,0.002335065180314899
2017-12-01,100,5630.759444444444,4.605170185988092,8.635999604477856,0.0015360986123402753,-0.004386447915011971
2018-01-01,101.3,5619.798863636363,4.618086411254637,8.634051152858733,0.012916225266545567,-0.0019484516191230483
2018-02-01,101.5,5583.590263157895,4.620058798481842,8.627587264808351,0.0019723872272043863,-0.006463888050381783
2018-03-01,101.5,5531.7945,4.620058798481842,8.61826754458924,0,-0.00931972021911065
2018-04-01,101.4,5545.904285714287,4.619073091157083,8.62081496777117,-9.857073247587778e-4,0.0025474231819284654
2018-05-01,102.1,5642.48825,4.625952725170619,8.638080426279243,0.006879634013536418,0.01726545850807426
2018-06-01,103.9,5685.003999999999,4.6434288981051814,8.64558710979037,0.01747617293456205,0.007506683511126155
2018-07-01,104.2,5723.0275,4.646312129319266,8.65225322756967,0.002883231214084958,0.006666117779300151
2018-08-01,104.3,5780.26545454546,4.647271362006727,8.662204887003787,9.59232687460343e-4,0.009951659434117133
2018-09-01,104.9,5855.1445,4.653007515402251,8.675075955488166,0.005736153395524468,0.012871068484379578
2018-10-01,106.2,5954.315652173913,4.665324108807838,8.691871555315567,0.012316593405587106,0.01679559982740031
2018-11-01,106.5,5936.246136363636,4.66814498514948,8.688832249008394,0.0028208763416417426,-0.003039306307172751
2018-12-01,106.4,5927.67552631579,4.667205576907544,8.687387429701177,-9.394082419360572e-4,-0.0014448193072169602
2019-01-01,105.9,6038.733636363637,4.662495252607361,8.70594960609283,-0.004710324300183366,0.018562176391652585
2019-02-01,106,6058.9365,4.663439094112067,8.709289568612798,9.438415047062776e-4,0.0033399625199681537
2019-03-01,106.5,6129.52925,4.66814498514948,8.720873231527905,0.004705891037413146,0.011583662915107595
2019-04-01,106.9,6230.003000000001,4.671893818030999,8.737132093322314,0.0037488328815191707,0.01625886179440883
2019-05-01,108.7,6316.52125,4.688591794127164,8.750923900469294,0.016697976096164524,0.013791807146979806
2019-06-01,108.6,6233.72447368421,4.687671407499835,8.737729261994794,-9.203866273290728e-4,-0.013194638474500309
2019-07-01,108.3,6054.909565217392,4.684905154006945,8.708624720321138,-0.0027662534928900584,-0.029104541673655504
2019-08-01,108.4,6143.629047619048,4.685828089005546,8.723170896640696,9.229349986012991e-4,0.014546176319557347
2019-09-01,109.1,6338.7961904761905,4.692264892839025,8.754444154083458,0.006436803833478777,0.03127325744276277
2019-10-01,109.5,6439.38195652174,4.695924549256556,8.770187845008833,0.0036596564175308544,0.01574369092537431
2019-11-01,109.6,6454.8885714285725,4.696837374513915,8.772593040765917,9.128252573598061e-4,0.002405195757084755
2019-12-01,109.6,6449.61125,4.696837374513915,8.7717751366556,0,-8.179041103169027e-4
2020-01-01,109.9,6515.759772727272,4.699570861409576,8.781979101750618,0.002733486895660775,0.010203965095017864
2020-02-01,110,6521.4484999999995,4.700480365792417,8.782851792822935,9.095043828404314e-4,8.726910723169112e-4
2020-03-01,109.9,6576.655681818182,4.699570861409576,8.791281640071158,-9.095043828404314e-4,0.008429847248223155
